"nfid","countrycode"
81009648,IL
81009648,IN
81009648,KR
81009648,LT
81009648,PL
81009648,RO
81009648,RU
81009648,SG
81009648,SK
81009648,TH
81009648,TR
81009648,ZA
81047320,AR
81047320,AU
81047320,BE
81047320,BR
81047320,CA
81047320,CH
81047320,DE
81047320,FR
81047320,GB
81047320,MX
81047320,NL
81047320,SE
81047320,US
81047320,IS
81047320,JP
81047320,PT
81047320,IT
81047320,ES
81047320,CZ
81047320,GR
81047320,HK
81047320,HU
81047320,IL
81047320,IN
81047320,KR
81047320,LT
81047320,PL
81047320,RO
81047320,RU
81047320,SG
81047320,SK
81047320,TH
81047320,TR
81047320,ZA
80213448,AR
80213448,AU
80213448,BE
80213448,BR
80213448,CA
80213448,CH
80213448,DE
80213448,FR
80213448,GB
80213448,MX
80213448,NL
80213448,SE
80213448,US
80213448,IS
80213448,JP
80213448,PT
80213448,IT
80213448,ES
80213448,CZ
80213448,GR
80213448,HK
80213448,HU
80213448,IL
80213448,IN
80213448,KR
80213448,LT
80213448,PL
80213448,RO
80213448,RU
80213448,SG
80213448,SK
80213448,TH
80213448,TR
80213448,ZA
81025000,AR
81025000,AU
81025000,BE
81025000,BR
81025000,CA
81025000,CH
81025000,DE
81025000,FR
81025000,GB
81025000,MX
81025000,NL
81025000,SE
81025000,US
81025000,IS
81025000,JP
81025000,PT
81025000,IT
81025000,ES
81025000,CZ
81025000,GR
81025000,HK
81025000,HU
81025000,IL
81025000,IN
81025000,KR
81025000,LT
81025000,PL
81025000,RO
81025000,RU
81025000,SG
81025000,SK
81025000,TH
81025000,TR
81025000,ZA
81033144,AR
81033144,AU
81033144,BE
81033144,BR
81033144,CA
81033144,CH
81033144,DE
81033144,FR
81033144,GB
81033144,MX
81033144,NL
81033144,SE
81033144,US
81033144,IS
81033144,JP
81033144,PT
81033144,IT
81033144,ES
81033144,CZ
81033144,GR
81033144,HK
81033144,HU
81033144,IL
81033144,IN
81033144,KR
81033144,LT
81033144,PL
81033144,RO
81033144,RU
81033144,SG
81033144,SK
81033144,TH
81033144,TR
81033144,ZA
81025736,AR
81025736,AU
81025736,BE
81025736,BR
81025736,CA
81025736,CH
81025736,DE
81025736,FR
81025736,GB
81025736,MX
81025736,NL
81025736,SE
81025736,US
81025736,IS
81025736,JP
81025736,PT
81025736,IT
81025736,ES
81025736,CZ
81025736,GR
81025736,HK
81025736,HU
81025736,IL
81025736,IN
81025736,KR
81025736,LT
81025736,PL
81025736,RO
81025736,RU
81025736,SG
81025736,SK
81025736,TH
81025736,TR
81025736,ZA
81022992,AR
81022992,AU
81022992,BE
81022992,BR
81022992,CA
81022992,CH
81022992,DE
81022992,FR
81022992,GB
81022992,MX
81022992,NL
81022992,SE
81022992,US
81022992,IS
81022992,JP
81022992,PT
81022992,IT
81022992,ES
81022992,CZ
81022992,GR
81022992,HK
81022992,HU
81022992,IL
81022992,IN
81022992,KR
81022992,LT
81022992,PL
81022992,RO
81022992,RU
81022992,SG
81022992,SK
81022992,TH
81022992,TR
81022992,ZA
81249712,AR
81249712,AU
81249712,BE
81249712,BR
81249712,CA
81249712,CH
81249712,DE
81249712,FR
81249712,GB
81249712,MX
81249712,NL
81249712,SE
81249712,US
81249712,IS
81249712,JP
81249712,PT
81249712,IT
81249712,ES
81249712,CZ
81249712,GR
81249712,HK
81249712,HU
81249712,IL
81249712,IN
81249712,KR
81249712,LT
81249712,PL
81249712,RO
81249712,RU
81249712,SG
81249712,SK
81249712,TH
81249712,TR
81249712,ZA
80209128,AR
80209128,AU
80209128,BE
80209128,BR
80209128,CA
80209128,CH
80209128,DE
80209128,FR
80209128,GB
80209128,MX
80209128,NL
80209128,SE
80209128,US
80209128,IS
80209128,JP
80209128,PT
80209128,IT
80209128,ES
80209128,CZ
80209128,GR
80209128,HK
80209128,HU
80209128,IL
80209128,IN
80209128,KR
80209128,LT
80209128,PL
80209128,RO
80209128,RU
80209128,SG
80209128,SK
80209128,TH
80209128,TR
80209128,ZA
81304760,AR
81304760,AU
81304760,BE
81304760,BR
81304760,CA
81304760,CH
81304760,DE
81304760,FR
81304760,GB
81304760,MX
81304760,NL
81304760,SE
81304760,US
81304760,IS
81304760,JP
81304760,PT
81304760,IT
81304760,ES
81304760,CZ
81304760,GR
81304760,HK
81304760,HU
81304760,IL
81304760,IN
81304760,KR
81304760,LT
81304760,PL
81304760,RO
81304760,RU
81304760,SG
81304760,SK
81304760,TH
81304760,TR
81304760,ZA
80221224,AR
80221224,AU
80221224,BE
80221224,BR
80221224,CA
80221224,CH
80221224,DE
80221224,FR
80221224,GB
80221224,MX
80221224,NL
80221224,SE
80221224,US
80221224,IS
80221224,JP
80221224,PT
80221224,IT
80221224,ES
80221224,CZ
80221224,GR
80221224,HK
80221224,HU
80221224,IL
80221224,IN
80221224,KR
80221224,LT
80221224,PL
80221224,RO
80221224,RU
80221224,SG
80221224,SK
80221224,TH
80221224,TR
80221224,ZA
81249472,AR
81249472,AU
81249472,BE
81249472,BR
81249472,CA
81249472,CH
81249472,DE
81249472,FR
81249472,GB
81249472,MX
81249472,NL
81249472,SE
81249472,US
81249472,IS
81249472,JP
81249472,PT
81249472,IT
81249472,ES
81249472,CZ
81249472,GR
81249472,HK
81249472,HU
81249472,IL
81249472,IN
81249472,KR
81249472,LT
81249472,PL
81249472,RO
81249472,RU
81249472,SG
81249472,SK
81249472,TH
81249472,TR
81249472,ZA
81037368,AR
81037368,AU
81037368,BE
81037368,BR
81037368,CA
81037368,CH
81037368,DE
81037368,FR
81037368,GB
81037368,MX
81037368,NL
81037368,SE
81037368,US
81037368,IS
81037368,JP
81037368,PT
81037368,IT
81037368,ES
81037368,CZ
81037368,GR
81037368,HK
81037368,HU
81037368,IL
81037368,IN
81037368,KR
81037368,LT
81037368,PL
81037368,RO
81037368,RU
81037368,SG
81037368,SK
81037368,TH
81037368,TR
81037368,ZA
80993000,AR
80993000,AU
80993000,BE
80993000,BR
80993000,CA
80993000,CH
80993000,DE
80993000,FR
80993000,GB
80993000,MX
80993000,NL
80993000,SE
80993000,US
80993000,IS
80993000,JP
80993000,PT
80993000,IT
80993000,ES
80993000,CZ
80993000,GR
80993000,HK
80993000,HU
80993000,IL
80993000,IN
80993000,KR
80993000,LT
80993000,PL
80993000,RO
80993000,RU
80993000,SG
80993000,SK
80993000,TH
80993000,TR
80993000,ZA
80990072,AR
80990072,AU
80990072,BE
80990072,BR
80990072,CA
80990072,CH
80990072,DE
80990072,FR
80990072,GB
80990072,MX
80990072,NL
80990072,SE
80990072,US
80990072,IS
80990072,JP
80990072,PT
80990072,IT
80990072,ES
80990072,CZ
80990072,GR
80990072,HK
80990072,HU
80990072,IL
80990072,IN
80990072,KR
80990072,LT
80990072,PL
80990072,RO
80990072,RU
80990072,SG
80990072,SK
80990072,TH
80990072,TR
80990072,ZA
81302256,AR
81302256,AU
81302256,BE
81302256,BR
81302256,CA
81302256,CH
81302256,DE
81302256,FR
81302256,GB
81302256,MX
81302256,NL
81302256,SE
81302256,US
81302256,IS
81302256,JP
81302256,PT
81302256,IT
81302256,ES
81302256,CZ
81302256,GR
81302256,HK
81302256,HU
81302256,IL
81302256,IN
81302256,KR
81302256,LT
81302256,PL
81302256,RO
81302256,RU
81302256,SG
81302256,SK
81302256,TH
81302256,TR
81302256,ZA
81276344,AR
81276344,AU
81276344,BE
81276344,BR
81276344,CA
81276344,CH
81276344,DE
81276344,FR
81276344,GB
81276344,MX
81276344,NL
81276344,SE
81276344,US
81276344,IS
81276344,JP
81276344,PT
81276344,IT
81276344,ES
81276344,CZ
81276344,GR
81276344,HK
81276344,HU
81276344,IL
81276344,IN
81276344,KR
81276344,LT
81276344,PL
81276344,RO
81276344,RU
81276344,SG
81276344,SK
81276344,TH
81276344,TR
81276344,ZA
81318096,AR
81318096,AU
81318096,BE
81318096,BR
81318096,CA
81318096,CH
81318096,DE
81318096,FR
81318096,GB
81318096,MX
81318096,NL
81318096,SE
81318096,US
81318096,IS
81318096,JP
81318096,PT
81318096,IT
81318096,ES
81318096,CZ
81318096,GR
81318096,HK
81318096,HU
81318096,IL
81318096,IN
81318096,KR
81318096,LT
81318096,PL
81318096,RO
81318096,RU
81318096,SG
81318096,SK
81318096,TH
81318096,TR
81318096,ZA
81035568,AR
81035568,AU
81035568,BE
81035568,BR
81035568,CA
81035568,CH
81035568,DE
81035568,FR
81035568,GB
81035568,MX
81035568,NL
81035568,SE
81035568,US
81035568,IS
81035568,JP
81035568,PT
81035568,IT
81035568,ES
81035568,CZ
81035568,GR
81035568,HK
81035568,HU
81035568,IL
81035568,IN
81035568,KR
81035568,LT
81035568,PL
81035568,RO
81035568,RU
81035568,SG
81035568,SK
81035568,TH
81035568,TR
81035568,ZA
81237856,AR
81237856,AU
81237856,BE
81237856,BR
81237856,CA
81237856,CH
81237856,DE
81237856,FR
81237856,GB
81237856,MX
81237856,NL
81237856,SE
81237856,US
81237856,IS
81237856,JP
81237856,PT
81237856,IT
81237856,ES
81237856,CZ
81237856,GR
81237856,HK
81237856,HU
81237856,IL
81237856,IN
81237856,KR
81237856,LT
81237856,PL
81237856,RO
81237856,RU
81237856,SG
81237856,SK
81237856,TH
81237856,TR
81237856,ZA
81125112,AR
81125112,AU
81125112,BE
81125112,BR
81125112,CA
81125112,CH
81125112,DE
81125112,FR
81125112,GB
81125112,MX
81125112,NL
81125112,SE
81125112,US
81125112,IS
81125112,JP
81125112,PT
81125112,IT
81125112,ES
81125112,CZ
81125112,GR
81125112,HK
81125112,HU
81125112,IL
81125112,IN
81125112,KR
81125112,LT
81125112,PL
81125112,RO
81125112,RU
81125112,SG
81125112,SK
81125112,TH
81125112,TR
81125112,ZA
81335120,AR
81335120,AU
81335120,BE
81335120,BR
81335120,CA
81335120,CH
81335120,DE
81335120,FR
81335120,GB
81335120,MX
81335120,NL
81335120,SE
81335120,US
81335120,IS
81335120,JP
81335120,PT
81335120,IT
81335120,ES
81335120,CZ
81335120,GR
81335120,HK
81335120,HU
81335120,IL
81335120,IN
81335120,KR
81335120,LT
81335120,PL
81335120,RO
81335120,RU
81335120,SG
81335120,SK
81335120,TH
81335120,TR
81335120,ZA
81277832,AR
81277832,AU
81277832,BE
81277832,BR
81277832,CA
81277832,CH
81277832,DE
81277832,FR
81277832,GB
81277832,MX
81277832,NL
81277832,SE
81277832,US
81277832,IS
81277832,JP
81277832,PT
81277832,IT
81277832,ES
81277832,CZ
81277832,GR
81277832,HK
81277832,HU
81277832,IL
81277832,IN
81277832,KR
81277832,LT
81277832,PL
81277832,RO
81277832,RU
81277832,SG
81277832,SK
81277832,TH
81277832,TR
81277832,ZA
81088240,AR
81088240,AU
81088240,BE
81088240,BR
81088240,CA
81088240,CH
81088240,DE
81088240,FR
81088240,GB
81088240,MX
81088240,NL
81088240,SE
81088240,US
81088240,IS
81088240,JP
81088240,PT
81088240,IT
81088240,ES
81088240,CZ
81088240,GR
81088240,HK
81088240,HU
81088240,IL
81088240,IN
81088240,KR
81088240,LT
81088240,PL
81088240,RO
81088240,RU
81088240,SG
81088240,SK
81088240,TH
81088240,TR
81088240,ZA
80211688,AR
80211688,AU
80211688,BE
80211688,BR
80211688,CA
80211688,CH
80211688,DE
80211688,FR
80211688,GB
80211688,MX
80211688,NL
80211688,SE
80211688,US
80211688,IS
80211688,JP
80211688,PT
80211688,IT
80211688,ES
80211688,CZ
80211688,GR
80211688,HK
80211688,HU
80211688,IL
80211688,IN
80211688,KR
80211688,LT
80211688,PL
80211688,RO
80211688,RU
80211688,SG
80211688,SK
80211688,TH
80211688,TR
80211688,ZA
80992776,AR
80992776,AU
80992776,BE
80992776,BR
80992776,CA
80992776,CH
80992776,DE
80992776,FR
80992776,GB
80992776,MX
80992776,NL
80992776,SE
80992776,US
80992776,IS
80992776,JP
80992776,PT
80992776,IT
80992776,ES
80992776,CZ
80992776,GR
80992776,HK
80992776,HU
80992776,IL
80992776,IN
80992776,KR
80992776,LT
80992776,PL
80992776,RO
80992776,RU
80992776,SG
80992776,SK
80992776,TH
80992776,TR
80992776,ZA
81050528,AR
81050528,AU
81050528,BE
81050528,BR
81050528,CA
81050528,CH
81050528,DE
81050528,FR
81050528,GB
81050528,MX
81050528,NL
81050528,SE
81050528,US
81050528,IS
81050528,JP
81050528,PT
81050528,IT
81050528,ES
81050528,CZ
81050528,GR
81050528,HK
81050528,HU
81050528,IL
81050528,IN
81050528,KR
81050528,LT
81050528,PL
81050528,RO
81050528,RU
81050528,SG
81050528,SK
81050528,TH
81050528,TR
81050528,ZA
81290296,AR
81290296,AU
81290296,BE
81290296,BR
81290296,CA
81290296,CH
81290296,DE
81290296,FR
81290296,GB
81290296,MX
81290296,NL
81290296,SE
81290296,US
81290296,IS
81290296,JP
81290296,PT
81290296,IT
81290296,ES
81290296,CZ
81290296,GR
81290296,HK
81290296,HU
81290296,IL
81290296,IN
81290296,KR
81290296,LT
81290296,PL
81290296,RO
81290296,RU
81290296,SG
81290296,SK
81290296,TH
81290296,TR
81290296,ZA
81024040,AR
81024040,AU
81024040,BE
81024040,BR
81024040,CA
81024040,CH
81024040,DE
81024040,FR
81024040,GB
81024040,MX
81024040,NL
81024040,SE
81024040,US
81024040,IS
81024040,JP
81024040,PT
81024040,IT
81024040,ES
81024040,CZ
81024040,GR
81024040,HK
81024040,HU
81024040,IL
81024040,IN
81024040,KR
81024040,LT
81024040,PL
81024040,RO
81024040,RU
81024040,SG
81024040,SK
81024040,TH
81024040,TR
81024040,ZA
81013104,AR
81013104,AU
81013104,BE
81013104,BR
81013104,CA
81013104,CH
81013104,DE
81013104,FR
81013104,GB
81013104,MX
81013104,NL
81013104,SE
81013104,US
81013104,IS
81013104,JP
81013104,PT
81013104,IT
81013104,ES
81013104,CZ
81013104,GR
81013104,HK
81013104,HU
81013104,IL
81013104,IN
81013104,KR
81013104,LT
81013104,PL
81013104,RO
81013104,RU
81013104,SG
81013104,SK
81013104,TH
81013104,TR
81013104,ZA
80234304,AR
80234304,AU
80234304,BE
80234304,BR
80234304,CA
80234304,CH
80234304,DE
80234304,FR
80234304,GB
80234304,MX
80234304,NL
80234304,SE
80234304,US
80234304,IS
80234304,JP
80234304,PT
80234304,IT
80234304,ES
80234304,CZ
80234304,GR
80234304,HK
80234304,HU
80234304,IL
80234304,IN
80234304,KR
80234304,LT
80234304,PL
80234304,RO
80234304,RU
80234304,SG
80234304,SK
80234304,TH
80234304,TR
80234304,ZA
81346816,AR
81346816,AU
81346816,BE
81346816,BR
81346816,CA
81346816,CH
81346816,DE
81346816,FR
81346816,GB
81346816,MX
81346816,NL
81346816,SE
81346816,US
81346816,IS
81346816,JP
81346816,PT
81346816,IT
81346816,ES
81346816,CZ
81346816,GR
81346816,HK
81346816,HU
81346816,IL
81346816,IN
81346816,KR
81346816,LT
81346816,PL
81346816,RO
81346816,RU
81346816,SG
81346816,SK
81346816,TH
81346816,TR
81346816,ZA
81001984,AR
81001984,AU
81001984,BE
81001984,BR
81001984,CA
81001984,CH
81001984,DE
81001984,FR
81001984,GB
81001984,MX
81001984,NL
81001984,SE
81001984,US
81001984,IS
81001984,JP
81001984,PT
81001984,IT
81001984,ES
81001984,CZ
81001984,GR
81001984,HK
81001984,HU
81001984,IL
81001984,IN
81001984,KR
81001984,LT
81001984,PL
81001984,RO
81001984,RU
81001984,SG
81001984,SK
81001984,TH
81001984,TR
81001984,ZA
81069544,AR
81069544,AU
81069544,BE
81069544,BR
81069544,CA
81069544,CH
81069544,DE
81069544,FR
81069544,GB
81069544,MX
81069544,NL
81069544,SE
81069544,US
81069544,IS
81069544,JP
81069544,PT
81069544,IT
81069544,ES
81069544,CZ
81069544,GR
81069544,HK
81069544,HU
81069544,IL
81069544,IN
81069544,KR
81069544,LT
81069544,PL
81069544,RO
81069544,RU
81069544,SG
81069544,SK
81069544,TH
81069544,TR
81069544,ZA
80214888,AR
80214888,AU
80214888,BE
80214888,BR
80214888,CA
80214888,CH
80214888,DE
80214888,FR
80214888,GB
80214888,MX
80214888,NL
80214888,SE
80214888,US
80214888,IS
80214888,JP
80214888,PT
80214888,IT
80214888,ES
80214888,CZ
80214888,GR
80214888,HK
80214888,HU
80214888,IL
80214888,IN
80214888,KR
80214888,LT
80214888,PL
80214888,RO
80214888,RU
80214888,SG
80214888,SK
80214888,TH
80214888,TR
80214888,ZA
81017112,AR
81017112,AU
81017112,BE
81017112,BR
81017112,CA
81017112,CH
81017112,DE
81017112,FR
81017112,GB
81017112,MX
81017112,NL
81017112,SE
81017112,US
81017112,IS
81017112,JP
81017112,PT
81017112,IT
81017112,ES
81017112,CZ
81017112,GR
81017112,HK
81017112,HU
81017112,IL
81017112,IN
81017112,KR
81017112,LT
81017112,PL
81017112,RO
81017112,RU
81017112,SG
81017112,SK
81017112,TH
81017112,TR
81017112,ZA
81269296,AR
81269296,AU
81269296,BE
81269296,BR
81269296,CA
81269296,CH
81269296,DE
81269296,FR
81269296,GB
81269296,MX
81269296,NL
81269296,SE
81269296,US
81269296,IS
81269296,JP
81269296,PT
81269296,IT
81269296,ES
81269296,CZ
81269296,GR
81269296,HK
81269296,HU
81269296,IL
81269296,IN
81269296,KR
81269296,LT
81269296,PL
81269296,RO
81269296,RU
81269296,SG
81269296,SK
81269296,TH
81269296,TR
81269296,ZA
81037872,AR
81037872,AU
81037872,BE
81037872,BR
81037872,CA
81037872,CH
81037872,DE
81037872,FR
81037872,GB
81037872,MX
81037872,NL
81037872,SE
81037872,US
81037872,IS
81037872,JP
81037872,PT
81037872,IT
81037872,ES
81037872,CZ
81037872,GR
81037872,HK
81037872,HU
81037872,IL
81037872,IN
81037872,KR
81037872,LT
81037872,PL
81037872,RO
81037872,RU
81037872,SG
81037872,SK
81037872,TH
81037872,TR
81037872,ZA
80234728,AR
80234728,AU
80234728,BE
80234728,BR
80234728,CA
80234728,CH
80234728,DE
80234728,FR
80234728,GB
80234728,MX
80234728,NL
80234728,SE
80234728,US
80234728,IS
80234728,JP
80234728,PT
80234728,IT
80234728,ES
80234728,CZ
80234728,GR
80234728,HK
80234728,HU
80234728,IL
80234728,IN
80234728,KR
80234728,LT
80234728,PL
80234728,RO
80234728,RU
80234728,SG
80234728,SK
80234728,TH
80234728,TR
80234728,ZA
81140800,AR
81140800,AU
81140800,BE
81140800,BR
81140800,CA
81140800,CH
81140800,DE
81140800,FR
81140800,GB
81140800,MX
81140800,NL
81140800,SE
81140800,US
81140800,IS
81140800,JP
81140800,PT
81140800,IT
81140800,ES
81140800,CZ
81140800,GR
81140800,HK
81140800,HU
81140800,IL
81140800,IN
81140800,KR
81140800,LT
81140800,PL
81140800,RO
81140800,RU
81140800,SG
81140800,SK
81140800,TH
81140800,TR
81140800,ZA
81009616,AR
81009616,AU
81009616,BE
81009616,BR
81009616,CA
81009616,CH
81009616,DE
81009616,FR
81009616,GB
81009616,MX
81009616,NL
81009616,SE
81009616,US
81009616,IS
81009616,JP
81009616,PT
81009616,IT
81009616,ES
81009616,CZ
81009616,GR
81009616,HK
81009616,HU
81009616,IL
81009616,IN
81009616,KR
81009616,LT
81009616,PL
81009616,RO
81009616,RU
81009616,SG
81009616,SK
81009616,TH
81009616,TR
81009616,ZA
80202344,AR
80202344,AU
80202344,BE
80202344,BR
80202344,CA
80202344,CH
80202344,DE
80202344,FR
80202344,GB
80202344,MX
80202344,NL
80202344,SE
80202344,US
80202344,IS
80202344,JP
80202344,PT
80202344,IT
80202344,ES
80202344,CZ
80202344,GR
80202344,HK
80202344,HU
80202344,IL
80202344,IN
80202344,KR
80202344,LT
80202344,PL
80202344,RO
80202344,RU
80202344,SG
80202344,SK
80202344,TH
80202344,TR
80202344,ZA
81019776,AR
81019776,AU
81019776,BE
81019776,BR
81019776,CA
81019776,CH
81019776,DE
81019776,FR
81019776,GB
81019776,MX
81019776,NL
81019776,SE
81019776,US
81019776,IS
81019776,JP
81019776,PT
81019776,IT
81019776,ES
81019776,CZ
81019776,GR
81019776,HK
81019776,HU
81019776,IL
81019776,IN
81019776,KR
81019776,LT
81019776,PL
81019776,RO
81019776,RU
81019776,SG
81019776,SK
81019776,TH
81019776,TR
81019776,ZA
81106896,AR
81106896,AU
81106896,BE
81106896,BR
81106896,CA
81106896,CH
81106896,DE
81106896,FR
81106896,GB
81106896,MX
81106896,NL
81106896,SE
81106896,US
81106896,IS
81106896,JP
81106896,PT
81106896,IT
81106896,ES
81106896,CZ
81106896,GR
81106896,HK
81106896,HU
81106896,IL
81106896,IN
81106896,KR
81106896,LT
81106896,PL
81106896,RO
81106896,RU
81106896,SG
81106896,SK
81106896,TH
